股票代码,股票名称,信号日期,收盘价,MACD评分,成交量比率,MA60距离%,评级,补充特征分,MACD满足,成交量满足,MA60满足,未来5日涨幅%,未来涨幅满足
sh.688531,日联科技,2025-08-05,55.55,80,2.04,-9.15,B级,25,True,True,True,13.92,True
sh.688531,日联科技,2025-08-06,59.27,80,2.41,-4.27,B级,25,True,True,True,6.93,True
sh.688531,日联科技,2025-08-07,59.99,80,2.34,-3.6,B级,25,True,True,True,5.65,True
sz.000099,中信海直,2025-04-25,22.67,80,2.11,-5.57,A级,35,True,True,True,6.7,True
sz.300829,金丹科技,2025-04-14,17.0,80,2.42,0.47,A级,35,True,True,True,13.41,True
sz.300593,新雷能,2025-06-26,13.0,80,2.25,-0.72,B级,20,True,True,True,4.38,True
sz.300593,新雷能,2025-06-27,12.98,80,2.27,-3.1,B级,20,True,True,True,4.55,True
sh.688603,天承科技,2025-07-24,49.45,80,2.11,-7.77,B级,25,True,True,True,41.56,True
sh.688603,天承科技,2025-07-25,52.0,80,3.25,-4.26,B级,25,True,True,True,34.62,True
sz.003016,欣贺股份,2025-10-10,7.99,80,4.41,-0.79,A级,30,True,True,True,11.76,True
sh.600318,新力金融,2025-12-04,8.96,80,2.28,-3.91,B级,20,True,True,True,4.35,True
sh.600318,新力金融,2025-12-09,8.88,65,2.02,-3.97,C级,10,True,True,True,2.48,True
sh.688253,英诺特,2025-07-11,30.52,80,2.79,-3.04,A级,30,True,True,True,4.46,True
sh.688253,英诺特,2025-07-14,30.38,65,2.47,-3.15,A级,30,True,True,True,4.94,True
sh.688253,英诺特,2025-07-21,31.44,80,2.01,0.25,A级,45,True,True,True,6.08,True
sz.000550,江铃汽车,2025-05-20,20.46,65,2.28,-1.81,A级,30,True,True,True,8.02,True
sz.002567,唐人神,2026-01-27,4.4,60,2.63,-1.72,A级,30,True,True,True,5.0,True
sz.002567,唐人神,2026-01-28,4.45,60,2.88,-0.93,A级,45,True,True,True,3.82,True
sz.300515,三德科技,2025-10-17,20.64,60,2.19,-6.01,B级,20,True,True,True,15.84,True
sz.300515,三德科技,2025-10-20,21.16,80,2.61,-4.45,A级,35,True,True,True,13.0,True
sz.300831,派瑞股份,2025-05-27,14.42,65,2.17,-0.32,B级,20,True,True,True,2.77,True
sz.301380,挖金客,2025-04-30,46.26,80,2.4,-3.72,C级,10,True,True,True,6.7,True
sz.301380,挖金客,2025-05-06,47.75,80,2.16,-1.8,C级,10,True,True,True,3.37,True
sz.301580,爱迪特,2025-07-15,43.18,80,2.04,-7.77,B级,25,True,True,True,7.5,True
sz.301580,爱迪特,2025-07-16,43.74,80,2.77,-4.64,B级,25,True,True,True,10.86,True
sz.301580,爱迪特,2025-07-18,45.2,65,2.25,-3.07,B级,25,True,True,True,12.81,True
sz.301580,爱迪特,2025-07-22,46.11,80,2.2,-1.49,B级,25,True,True,True,26.91,True
sz.300778,新城市,2025-10-22,13.75,60,2.4,-3.43,A级,45,True,True,True,3.71,True
sz.300778,新城市,2025-10-23,13.48,80,3.05,-1.78,A级,45,True,True,True,4.3,True
sz.300778,新城市,2025-10-24,13.6,80,2.29,-2.92,A级,35,True,True,True,2.79,True
sh.688566,吉贝尔,2026-01-15,29.36,65,2.84,-0.87,B级,20,True,True,True,5.14,True
sz.300638,广和通,2025-11-28,26.98,80,2.68,-4.12,A级,35,True,True,True,29.21,True
sh.600918,中泰证券,2025-12-09,6.68,65,2.97,-1.8,A级,30,True,True,True,2.1,True
sz.301309,万得凯,2026-01-07,28.67,65,2.27,-0.64,A级,30,True,True,True,2.86,True
sz.002907,华森制药,2025-10-23,16.89,65,2.05,-1.74,A级,30,True,True,True,3.08,True
sz.002907,华森制药,2025-12-26,15.23,60,2.04,-4.39,B级,20,True,True,True,3.68,True
sz.002907,华森制药,2025-12-29,15.04,65,2.14,-5.81,B级,20,True,True,True,4.99,True
sz.300977,深圳瑞捷,2025-04-21,15.55,60,2.05,-10.41,B级,20,True,True,True,5.85,True
sz.001226,拓山重工,2025-05-09,27.0,65,2.4,-2.19,C级,10,True,True,True,3.26,True
sz.001226,拓山重工,2025-05-12,27.27,65,2.53,-3.14,C级,10,True,True,True,2.24,True
sh.688010,福光股份,2025-06-24,33.73,80,2.56,-4.59,A级,35,True,True,True,2.52,True
sz.000710,贝瑞基因,2025-11-04,13.56,80,4.07,-1.53,A级,45,True,True,True,10.03,True
sz.000710,贝瑞基因,2025-11-07,13.58,65,2.81,-0.34,A级,35,True,True,True,5.15,True
sz.000710,贝瑞基因,2026-01-07,11.7,65,2.27,-3.25,A级,45,True,True,True,33.59,True
sh.600171,上海贝岭,2025-06-27,33.55,80,2.31,-0.16,A级,30,True,True,True,8.97,True
sz.300942,易瑞生物,2025-12-26,9.67,80,2.51,-3.86,B级,20,True,True,True,2.48,True
sz.300942,易瑞生物,2025-12-29,9.53,65,2.84,-6.05,B级,20,True,True,True,3.99,True
sz.300042,朗科科技,2025-06-19,23.11,80,2.31,-2.01,A级,45,True,True,True,9.04,True
sz.300042,朗科科技,2025-06-20,23.0,80,2.21,-1.98,A级,45,True,True,True,9.57,True
sz.300042,朗科科技,2026-01-09,28.33,65,2.28,0.48,A级,35,True,True,True,5.22,True
sz.000858,五粮液,2026-01-30,105.0,60,3.24,-0.91,B级,20,True,True,True,5.49,True
sz.300136,信维通信,2025-05-26,21.65,65,2.04,-1.88,A级,35,True,True,True,2.82,True
sz.000682,东方电子,2025-06-09,9.62,80,2.05,0.48,A级,30,True,True,True,6.86,True
sh.600246,万通发展,2025-04-24,5.49,80,2.05,-2.69,A级,35,True,True,True,10.02,True
sh.600246,万通发展,2025-04-25,5.43,65,2.21,-4.02,B级,20,True,True,True,12.89,True
sz.002065,东华软件,2025-05-09,10.36,65,2.07,-0.17,A级,35,True,True,True,2.03,True
sh.603669,灵康药业,2025-04-23,4.2,65,2.11,-8.01,A级,35,True,True,True,10.0,True
sh.603669,灵康药业,2025-04-24,4.62,65,2.52,-2.88,A级,35,True,True,True,2.6,True
sh.603669,灵康药业,2025-04-25,4.38,65,2.68,-3.93,A级,35,True,True,True,10.5,True
sh.600212,绿能慧充,2025-06-05,8.07,65,3.12,-0.86,B级,25,True,True,True,2.23,True
sz.002227,奥特迅,2026-01-14,12.81,80,2.35,0.48,A级,35,True,True,True,3.43,True
sz.002227,奥特迅,2026-01-15,12.65,65,2.27,-1.29,A级,45,True,True,True,4.74,True
sz.002827,高争民爆,2025-12-17,36.71,80,2.12,-1.46,A级,45,True,True,True,14.9,True
sz.301002,崧盛股份,2025-12-19,32.25,60,3.26,0.26,A级,35,True,True,True,13.15,True
sz.301002,崧盛股份,2025-12-24,32.42,65,3.34,0.5,A级,35,True,True,True,12.89,True
sz.300355,蒙草生态,2025-06-05,4.33,60,2.43,-1.02,A级,45,True,True,True,6.7,True
sz.002551,尚荣医疗,2026-01-07,3.75,65,2.37,-0.02,A级,30,True,True,True,6.67,True
sz.002551,尚荣医疗,2026-01-08,3.81,65,2.27,-1.25,A级,30,True,True,True,4.99,True
sh.603682,锦和商管,2025-04-21,5.54,80,2.1,0.34,A级,35,True,True,True,9.93,True
sz.002183,怡亚通,2025-12-29,4.87,65,2.11,-1.4,B级,20,True,True,True,5.34,True
sz.300557,理工光科,2025-06-18,26.28,80,2.45,-10.25,C级,15,True,True,True,3.73,True
sz.300784,利安科技,2025-04-28,53.24,65,3.15,-1.69,C级,10,True,True,True,4.77,True
sz.300040,九洲集团,2025-11-06,6.93,60,2.27,-0.12,A级,35,True,True,True,3.32,True
sz.300040,九洲集团,2025-11-07,7.01,80,2.47,-0.3,A级,35,True,True,True,2.71,True
sz.301596,瑞迪智驱,2025-08-06,91.24,80,2.21,-9.35,A级,35,True,True,True,2.36,True
sh.688360,德马科技,2025-07-11,19.31,80,2.08,-11.24,A级,35,True,True,True,29.36,True
sz.301419,阿莱德,2025-04-22,28.96,80,2.2,-8.71,A级,35,True,True,True,6.63,True
sz.002965,祥鑫科技,2025-07-29,39.89,65,2.16,-8.05,A级,35,True,True,True,5.31,True
sz.002965,祥鑫科技,2025-07-30,39.0,80,2.75,-4.97,A级,35,True,True,True,10.08,True
sz.002965,祥鑫科技,2025-07-31,41.04,80,3.54,-1.98,B级,25,True,True,True,8.43,True
sz.002965,祥鑫科技,2025-08-01,40.15,65,2.29,-3.78,A级,35,True,True,True,10.83,True
sh.600548,深高速,2025-04-09,11.31,60,2.13,-4.06,B级,20,True,True,True,4.24,True
sz.300448,浩云科技,2025-05-16,6.37,65,2.06,-5.28,C级,10,True,True,True,5.18,True
sz.300448,浩云科技,2025-05-19,6.38,65,2.1,-5.87,C级,10,True,True,True,5.02,True
sz.300135,宝利国际,2026-01-07,4.04,65,3.05,-0.25,C级,10,True,True,True,3.71,True
sz.300135,宝利国际,2026-01-08,4.09,65,2.01,-0.13,C级,10,True,True,True,2.44,True
sh.688170,德龙激光,2025-11-13,35.01,65,2.43,-3.9,A级,35,True,True,True,12.82,True
sh.688170,德龙激光,2025-12-25,33.69,80,2.11,0.46,A级,35,True,True,True,4.48,True
sz.002940,昂利康,2025-10-16,43.79,80,2.01,-7.08,A级,35,True,True,True,6.6,True
sz.002940,昂利康,2025-10-20,41.66,65,2.89,-8.06,A级,35,True,True,True,3.94,True
sz.002622,皓宸医疗,2025-05-12,2.74,65,2.08,-2.61,A级,35,True,True,True,2.92,True
sz.002622,皓宸医疗,2025-05-13,2.76,65,2.03,-1.5,B级,25,True,True,True,2.17,True
sz.002530,金财互联,2025-04-24,9.14,65,2.07,-12.96,B级,25,True,True,True,17.83,True
sz.002530,金财互联,2025-04-29,10.4,80,2.02,-1.4,B级,25,True,True,True,6.15,True
sz.002530,金财互联,2025-04-30,10.35,80,2.71,-2.33,B级,25,True,True,True,6.67,True
sz.002530,金财互联,2025-05-06,10.69,80,3.02,-1.47,B级,25,True,True,True,3.27,True
sz.002530,金财互联,2025-12-26,10.32,80,2.06,-1.56,A级,30,True,True,True,6.49,True
sh.603589,口子窖,2025-12-12,30.77,60,2.01,-3.78,A级,30,True,True,True,2.44,True
sh.600917,重庆燃气,2026-01-23,5.72,65,2.13,0.29,A级,35,True,True,True,2.62,True
sh.600917,重庆燃气,2026-01-26,5.72,65,2.09,0.15,A级,35,True,True,True,2.62,True
sz.002937,兴瑞科技,2025-05-07,17.95,80,2.02,-4.99,B级,25,True,True,True,7.91,True
sz.002179,中航光电,2025-12-16,32.89,60,2.3,-8.71,C级,10,True,True,True,5.72,True
sz.300941,创识科技,2025-04-16,24.18,80,2.12,0.13,B级,20,True,True,True,10.5,True
sz.300586,美联新材,2025-10-30,10.88,80,2.66,-2.65,A级,35,True,True,True,5.61,True
sz.300586,美联新材,2025-10-31,11.03,80,2.16,-0.71,A级,35,True,True,True,2.18,True
sz.300347,泰格医药,2025-10-30,59.09,80,2.18,-2.7,B级,20,True,True,True,4.37,True
sz.300347,泰格医药,2025-10-31,59.88,80,2.47,-1.86,C级,10,True,True,True,2.99,True
sz.300323,华灿光电,2025-12-02,7.98,80,2.38,-1.43,B级,20,True,True,True,2.51,True
sz.300233,金城医药,2026-01-13,15.59,80,2.21,-0.08,C级,10,True,True,True,3.01,True
sz.300233,金城医药,2026-01-15,15.56,65,2.46,-0.74,C级,10,True,True,True,2.19,True
sh.688063,派能科技,2025-04-24,38.2,60,2.41,-4.38,B级,20,True,True,True,11.86,True
sz.000795,英洛华,2026-01-08,10.18,65,2.27,-0.01,A级,35,True,True,True,2.95,True
sz.300543,朗科智能,2026-01-05,11.05,65,2.51,-1.29,B级,20,True,True,True,4.71,True
sh.688244,永信至诚,2025-06-03,38.35,65,2.02,-8.49,A级,35,True,True,True,5.08,True
sh.688244,永信至诚,2025-07-31,27.12,65,2.04,-3.07,A级,50,True,True,True,5.01,True
sh.688244,永信至诚,2025-08-05,27.31,65,2.41,-5.02,A级,35,True,True,True,2.49,True
sh.603202,天有为,2026-01-14,92.51,65,2.07,-0.06,A级,35,True,True,True,6.35,True
sh.601118,海南橡胶,2025-06-10,4.7,65,2.22,-0.5,A级,30,True,True,True,2.13,True
sz.002956,西麦食品,2025-10-22,20.58,80,2.04,-0.15,B级,20,True,True,True,6.41,True
sz.002956,西麦食品,2025-10-23,20.35,80,2.18,-0.91,B级,20,True,True,True,10.96,True
sz.301230,泓博医药,2025-04-29,29.34,65,2.14,-5.06,A级,50,True,True,True,6.31,True
sz.001309,德明利,2025-06-06,119.26,60,2.11,-1.43,A级,35,True,True,True,4.81,True
sz.001309,德明利,2025-06-09,120.85,80,2.03,-1.37,A级,35,True,True,True,3.43,True
sz.001309,德明利,2025-08-25,99.61,80,2.14,-0.24,B级,25,True,True,True,4.16,True
sz.000561,烽火电子,2025-11-07,11.56,80,2.27,0.44,A级,35,True,True,True,3.81,True
sz.301215,中汽股份,2025-12-17,6.52,60,3.07,-1.09,A级,30,True,True,True,7.98,True
sz.000402,金融街,2025-04-22,2.97,80,3.68,0.37,B级,20,True,True,True,3.7,True
sz.000402,金融街,2025-04-23,2.92,65,2.42,-0.13,C级,10,True,True,True,5.48,True
sz.300432,富临精工,2025-07-10,12.83,65,2.12,-16.79,B级,20,True,True,True,3.66,True
sz.300432,富临精工,2025-07-11,12.89,65,2.06,-17.14,C级,10,True,True,True,3.8,True
sz.002845,同兴达,2025-06-18,13.92,60,2.21,0.35,A级,45,True,True,True,3.45,True
sh.688032,禾迈股份,2025-12-30,101.86,80,2.08,-0.06,A级,30,True,True,True,3.28,True
sz.001376,百通能源,2025-06-27,12.16,80,2.47,0.05,A级,30,True,True,True,4.19,True
sh.603158,腾龙股份,2025-12-19,10.25,80,2.37,-0.29,A级,30,True,True,True,5.85,True
sz.300567,精测电子,2025-06-25,59.7,60,2.15,-1.08,A级,30,True,True,True,3.63,True
sz.002648,卫星化学,2025-04-28,18.41,80,2.54,-5.82,A级,35,True,True,True,3.8,True
sz.000852,石化机械,2025-06-06,6.53,80,2.02,0.07,A级,45,True,True,True,6.89,True
sz.300761,立华股份,2025-06-04,19.15,60,2.0,-0.11,A级,35,True,True,True,4.33,True
sz.002654,万润科技,2025-12-22,14.41,60,2.56,-2.4,A级,35,True,True,True,2.29,True
sh.600405,动力源,2025-05-23,4.86,65,2.71,-1.83,B级,25,True,True,True,3.09,True
sz.300773,拉卡拉,2025-12-17,22.12,80,2.71,-3.93,A级,30,True,True,True,5.56,True
sz.300773,拉卡拉,2025-12-18,21.85,65,2.99,-3.93,A级,30,True,True,True,12.81,True
sz.300773,拉卡拉,2025-12-19,22.28,65,2.18,-2.78,B级,20,True,True,True,10.64,True
sz.300773,拉卡拉,2025-12-23,22.32,65,2.13,-0.39,A级,30,True,True,True,27.82,True
sh.688003,天准科技,2025-12-11,51.77,65,2.72,-0.27,C级,10,True,True,True,16.92,True
sh.688003,天准科技,2025-12-12,52.24,65,2.86,-3.44,C级,10,True,True,True,15.87,True
sz.301117,佳缘科技,2025-06-23,21.29,80,2.14,-17.35,A级,35,True,True,True,8.97,True
sz.301117,佳缘科技,2025-06-24,21.44,80,2.35,-14.84,A级,35,True,True,True,9.51,True
sz.301117,佳缘科技,2025-06-25,21.7,80,2.05,-13.68,A级,35,True,True,True,8.2,True
sz.301117,佳缘科技,2025-06-26,22.32,80,2.1,-9.17,B级,25,True,True,True,5.2,True
sz.301117,佳缘科技,2025-06-27,22.5,80,2.05,-7.77,B级,25,True,True,True,4.36,True
sh.600283,钱江水利,2026-01-06,9.38,80,2.19,-0.33,A级,35,True,True,True,4.9,True
sz.300399,天利科技,2025-04-28,20.35,65,2.13,-7.92,B级,25,True,True,True,12.58,True
sz.300399,天利科技,2025-12-09,25.47,60,2.23,-4.95,A级,35,True,True,True,2.0,True
sz.300681,英搏尔,2025-07-18,28.52,80,2.59,-0.72,A级,35,True,True,True,2.73,True
sh.603095,越剑智能,2025-09-26,15.21,65,2.17,-0.66,B级,20,True,True,True,7.43,True
sh.688553,汇宇制药,2026-01-07,19.54,80,2.3,0.31,C级,10,True,True,True,16.33,True
sh.688503,聚和材料,2025-05-15,33.72,65,2.0,-11.42,C级,10,True,True,True,2.22,True
sz.300425,中建环能,2026-01-14,5.07,65,2.04,-0.36,A级,35,True,True,True,2.76,True
sh.600326,西藏天路,2025-11-04,12.55,60,2.05,-7.86,A级,35,True,True,True,3.03,True
sh.600326,西藏天路,2026-01-19,11.35,60,2.03,-0.43,A级,30,True,True,True,6.17,True
sh.688120,华海清科,2025-08-22,124.85,80,2.23,-1.93,B级,25,True,True,True,6.44,True
sh.688120,华海清科,2025-08-26,125.9,80,2.33,-0.66,B级,25,True,True,True,4.96,True
sh.603072,天和磁材,2026-01-07,43.02,80,2.93,-2.08,B级,20,True,True,True,2.58,True
sh.603072,天和磁材,2026-01-08,42.5,80,2.94,-4.23,A级,30,True,True,True,3.84,True
sh.603072,天和磁材,2026-01-13,43.01,65,2.15,-0.32,B级,20,True,True,True,3.28,True
sh.603072,天和磁材,2026-01-14,43.12,65,2.02,-1.37,C级,10,True,True,True,3.01,True
sh.600621,华鑫股份,2026-01-08,15.58,65,2.89,0.32,A级,30,True,True,True,8.34,True
sz.300400,劲拓股份,2025-12-26,20.0,65,2.24,-1.9,A级,35,True,True,True,3.0,True
sz.000007,全新好,2025-04-14,6.23,60,2.1,0.41,A级,35,True,True,True,3.69,True
sz.000007,全新好,2025-04-15,6.03,80,2.5,-3.57,A级,35,True,True,True,11.61,True
sz.000007,全新好,2025-04-16,5.98,80,2.66,-5.84,A级,35,True,True,True,13.55,True
sh.601858,中国科传,2026-01-06,18.51,80,2.04,-0.68,A级,30,True,True,True,27.61,True
sh.688153,唯捷创芯,2025-04-15,35.15,80,3.97,-0.11,A级,35,True,True,True,4.72,True
sh.688153,唯捷创芯,2025-04-16,34.98,80,2.46,0.37,B级,25,True,True,True,5.23,True
sh.605388,均瑶健康,2025-08-21,8.15,80,2.4,-0.98,B级,25,True,True,True,5.89,True
sh.605388,均瑶健康,2025-08-22,7.97,65,2.44,-3.11,A级,35,True,True,True,8.28,True
sz.002734,利民股份,2026-01-07,16.6,65,2.15,-2.57,A级,35,True,True,True,3.01,True
sz.002238,天威视讯,2025-05-22,8.38,65,2.14,-0.96,A级,45,True,True,True,4.89,True
sz.002127,南极电商,2025-04-15,4.23,80,2.25,-0.77,A级,35,True,True,True,12.77,True
sz.002127,南极电商,2025-04-16,3.97,65,2.83,-4.96,A级,35,True,True,True,20.15,True
sz.002127,南极电商,2025-04-17,4.37,65,3.93,-0.75,B级,20,True,True,True,9.15,True
sh.688393,安必平,2025-12-23,23.6,65,3.02,-1.78,C级,10,True,True,True,4.92,True
sz.000899,赣能股份,2025-07-03,9.07,80,2.08,-1.98,A级,35,True,True,True,10.92,True
sz.300281,金明精机,2025-07-31,7.74,65,2.17,0.15,A级,30,True,True,True,5.04,True
sh.688500,慧辰股份,2025-12-08,70.95,60,2.11,-1.85,A级,35,True,True,True,7.23,True
sh.688246,嘉和美康,2025-05-06,31.15,60,2.19,-6.58,A级,35,True,True,True,2.09,True
sh.688246,嘉和美康,2025-05-07,30.49,80,2.2,-6.35,A级,35,True,True,True,9.31,True
sh.688246,嘉和美康,2025-06-25,28.84,60,2.08,-1.05,A级,35,True,True,True,6.97,True
sh.688246,嘉和美康,2025-12-24,23.9,65,2.07,-3.23,B级,25,True,True,True,5.31,True
sh.603210,泰鸿万立,2026-01-08,19.85,65,2.18,-1.16,A级,45,True,True,True,3.22,True
sh.603210,泰鸿万立,2026-01-09,19.95,65,2.02,-1.18,A级,45,True,True,True,2.71,True
sz.300809,华辰装备,2025-06-27,36.97,80,3.13,-3.0,A级,35,True,True,True,6.63,True
sh.688692,达梦数据,2025-04-08,358.95,80,3.23,0.12,B级,20,True,True,True,9.48,True
sh.688692,达梦数据,2025-06-12,216.81,80,2.09,-29.88,B级,25,True,True,True,3.37,True
sh.688692,达梦数据,2025-06-13,218.3,80,2.42,-28.67,A级,35,True,True,True,2.66,True
sh.688692,达梦数据,2025-06-16,217.21,80,2.39,-28.19,A级,35,True,True,True,3.18,True
sz.002465,海格通信,2025-05-08,11.06,60,2.06,-1.54,A级,30,True,True,True,2.89,True
sz.002465,海格通信,2025-05-09,10.87,80,2.04,-0.66,A级,30,True,True,True,4.69,True
sh.688275,万润新能,2025-05-15,38.49,65,2.79,-6.02,A级,35,True,True,True,6.86,True
sh.688275,万润新能,2025-05-16,37.59,65,2.74,-7.97,A级,35,True,True,True,9.42,True
sh.688275,万润新能,2025-05-19,36.81,65,2.7,-9.78,B级,20,True,True,True,11.74,True
sh.688275,万润新能,2025-05-20,38.37,65,2.87,-1.67,B级,25,True,True,True,3.88,True
sz.300006,莱美药业,2025-10-17,4.65,80,2.25,-0.41,A级,35,True,True,True,3.44,True
sz.300006,莱美药业,2025-10-20,4.62,80,2.1,-1.09,A级,35,True,True,True,4.11,True
sh.603008,喜临门,2025-08-11,16.35,80,2.03,-1.95,A级,45,True,True,True,2.75,True
sh.603008,喜临门,2025-08-12,16.37,80,2.28,-1.15,A级,45,True,True,True,2.63,True
sh.603008,喜临门,2025-08-18,16.38,65,2.01,-0.26,A级,30,True,True,True,14.65,True
sz.000911,广农糖业,2025-10-17,7.43,65,3.11,-0.46,A级,30,True,True,True,8.34,True
sz.000782,恒申新材,2026-01-08,5.16,60,2.03,-1.87,A级,30,True,True,True,5.43,True
sz.002642,荣联科技,2025-05-06,7.75,80,2.18,-3.53,A级,50,True,True,True,5.16,True
sh.603186,华正新材,2025-04-24,25.05,80,2.04,0.38,B级,20,True,True,True,9.54,True
sh.605580,恒盛能源,2026-01-15,27.84,80,2.12,-18.69,A级,35,True,True,True,7.76,True
sh.605580,恒盛能源,2026-01-16,26.86,80,2.23,-12.07,A级,35,True,True,True,2.27,True
sz.300525,博思软件,2025-11-19,13.84,60,2.25,-0.26,A级,30,True,True,True,6.94,True
sh.688472,阿特斯,2025-05-15,9.38,65,2.16,-2.56,C级,10,True,True,True,3.09,True
sz.300540,蜀道装备,2025-08-15,17.67,65,2.8,-0.41,A级,45,True,True,True,4.58,True
sz.003038,鑫铂股份,2025-08-07,18.39,80,2.15,-1.77,A级,45,True,True,True,9.3,True
sh.603085,天成自控,2025-09-25,10.87,65,2.22,-0.79,A级,30,True,True,True,2.94,True
sz.000712,锦龙股份,2025-05-07,12.13,80,3.08,-0.37,A级,45,True,True,True,13.69,True
sz.000712,锦龙股份,2025-05-08,11.92,80,3.87,-4.53,A级,35,True,True,True,16.69,True
sz.000712,锦龙股份,2025-05-09,11.61,65,3.33,-5.91,A级,35,True,True,True,19.81,True
sz.000096,广聚能源,2026-01-13,10.71,80,2.01,-1.35,A级,45,True,True,True,4.58,True
sz.000096,广聚能源,2026-01-14,10.85,80,2.37,-0.02,A级,35,True,True,True,3.23,True
sz.000096,广聚能源,2026-01-15,10.76,65,2.12,-1.46,B级,20,True,True,True,5.02,True
sz.301678,新恒汇,2025-12-15,66.99,65,2.15,-5.05,B级,20,True,True,True,5.97,True
sz.301678,新恒汇,2025-12-17,67.88,65,2.11,-5.29,B级,25,True,True,True,2.95,True
sz.000869,张裕A,2026-01-22,21.11,65,2.44,0.42,B级,20,True,True,True,4.12,True
sz.000968,蓝焰控股,2026-01-06,6.87,80,2.0,-2.41,A级,45,True,True,True,4.66,True
sz.000968,蓝焰控股,2026-01-07,6.9,80,2.3,-0.96,A级,35,True,True,True,5.51,True
sz.300803,指南针,2025-12-09,127.68,65,2.21,-7.43,A级,35,True,True,True,2.69,True
sh.603662,柯力传感,2025-12-08,64.88,80,2.12,-3.71,A级,45,True,True,True,2.57,True
sh.600679,上海凤凰,2025-04-28,12.4,65,2.86,-2.74,B级,25,True,True,True,12.26,True
sh.600679,上海凤凰,2025-04-29,12.2,65,2.17,-5.71,B级,25,True,True,True,14.1,True
sh.600080,金花股份,2025-10-09,7.24,80,2.17,-1.07,A级,30,True,True,True,3.45,True
sh.600463,空港股份,2025-05-06,9.5,60,2.25,-0.1,A级,35,True,True,True,9.05,True
sz.300697,电工合金,2025-06-27,13.87,80,2.75,-1.61,A级,35,True,True,True,29.06,True
sz.300825,阿尔特,2025-10-30,11.04,65,2.19,-0.3,B级,20,True,True,True,8.24,True
sz.002960,青鸟消防,2025-05-30,11.4,80,2.22,-1.52,A级,45,True,True,True,3.95,True
sz.300648,星云股份,2025-10-30,42.19,80,2.25,-9.51,A级,35,True,True,True,7.09,True
sz.300648,星云股份,2025-10-31,42.58,80,2.44,-8.51,A级,35,True,True,True,11.67,True
sz.300648,星云股份,2025-11-03,42.71,80,2.32,-10.51,A级,35,True,True,True,11.33,True
sz.301331,恩威医药,2025-11-13,32.62,80,2.36,-0.05,A级,30,True,True,True,2.08,True
sz.301331,恩威医药,2026-01-09,28.85,80,2.59,-0.44,C级,10,True,True,True,3.54,True
sz.301331,恩威医药,2026-01-12,28.75,65,2.39,0.42,C级,10,True,True,True,3.9,True
sz.002207,准油股份,2026-01-05,7.84,65,2.43,0.17,A级,35,True,True,True,10.71,True
sz.002207,准油股份,2026-01-06,7.88,80,2.92,-0.6,A级,50,True,True,True,14.47,True
sz.301078,孩子王,2025-12-11,9.72,60,2.3,-6.92,B级,20,True,True,True,14.2,True
sh.603219,富佳股份,2025-05-08,15.85,80,2.08,-1.62,B级,25,True,True,True,2.59,True
sh.603219,富佳股份,2025-05-09,15.68,80,2.07,-0.95,B级,25,True,True,True,3.7,True
sz.300276,三丰智能,2025-12-24,9.04,60,2.69,-1.29,B级,20,True,True,True,12.06,True
sz.300711,广哈通信,2025-10-27,21.26,80,2.06,-3.34,A级,30,True,True,True,17.59,True
sz.300735,光弘科技,2025-05-08,27.36,80,2.16,-6.76,A级,35,True,True,True,3.55,True
sz.300735,光弘科技,2025-11-06,28.48,65,2.02,-2.34,C级,10,True,True,True,3.86,True
sz.301107,瑜欣电子,2025-06-26,29.01,80,2.24,-3.74,B级,25,True,True,True,6.83,True
sz.301107,瑜欣电子,2025-06-27,30.16,80,2.48,-2.36,B级,25,True,True,True,2.75,True
sz.301107,瑜欣电子,2025-06-30,29.75,80,2.75,-1.81,B级,25,True,True,True,3.06,True
sz.301107,瑜欣电子,2025-07-01,29.09,65,2.12,-5.21,B级,25,True,True,True,5.4,True
sz.300461,田中精机,2025-10-27,19.33,80,2.04,-2.18,B级,20,True,True,True,14.85,True
sz.300960,通业科技,2026-01-05,25.28,65,2.17,-0.63,C级,10,True,True,True,2.81,True
sz.301119,正强股份,2025-07-16,39.0,80,2.14,-1.96,A级,35,True,True,True,15.38,True
sz.301119,正强股份,2025-07-17,38.4,80,2.85,-5.38,A级,35,True,True,True,17.19,True
sh.605222,起帆电缆,2025-12-15,17.4,80,3.06,-1.92,B级,20,True,True,True,10.0,True
sz.002031,巨轮智能,2025-07-15,8.03,65,2.05,-2.74,A级,30,True,True,True,8.84,True
sz.000779,甘咨询,2026-01-14,8.57,80,2.11,-0.41,A级,45,True,True,True,4.78,True
sz.000759,中百集团,2025-12-12,7.25,65,2.34,-1.06,C级,10,True,True,True,15.31,True
sz.300494,盛天网络,2025-04-29,11.8,60,2.21,-4.8,A级,40,True,True,True,7.29,True
sz.300494,盛天网络,2025-04-30,11.86,80,2.53,-4.24,A级,35,True,True,True,6.75,True
sh.688301,奕瑞科技,2025-12-22,105.36,60,2.01,0.09,B级,20,True,True,True,2.13,True
sh.688301,奕瑞科技,2025-12-24,102.61,65,2.03,-2.11,C级,10,True,True,True,4.86,True
sh.688301,奕瑞科技,2025-12-25,105.57,65,2.23,0.39,B级,20,True,True,True,2.77,True
sh.688301,奕瑞科技,2025-12-26,103.0,65,2.64,-0.13,C级,10,True,True,True,7.47,True
sz.301366,一博科技,2025-05-30,46.51,60,2.47,-7.47,A级,35,True,True,True,11.33,True
